customer_id,tenure_months,contract_type,monthly_charges,total_charges,support_tickets,last_login_days,monthly_usage_gb,payment_method,paperless_billing,online_security,tech_support,num_products,churn
CR-1272,54,One-Year,43.95,2350.7,6,0,195.7,Electronic Check,No,Yes,Yes,1,0
CR-1273,41,Two-Year,45.88,1884.58,1,1,151.6,Electronic Check,Yes,No,No,1,0
CR-1274,71,Month-to-Month,54.29,3850.92,1,5,99.7,Credit Card,Yes,Yes,No,2,0
CR-1275,15,One-Year,71.88,1086.1,2,1,248.3,Mailed Check,Yes,No,No,2,0
CR-1276,33,Month-to-Month,56.64,1915.98,2,22,171.2,Electronic Check,Yes,No,Yes,2,0
CR-1277,9,Month-to-Month,36.63,313.28,1,0,194.8,Electronic Check,Yes,No,No,1,1
CR-1278,47,One-Year,66.27,3100.62,2,4,22.0,Credit Card,Yes,Yes,No,2,0
CR-1279,11,One-Year,45.57,451.3,3,2,12.0,Electronic Check,Yes,Yes,No,2,0
CR-1280,5,Month-to-Month,70.07,344.49,2,29,45.0,Credit Card,No,Yes,No,2,1
CR-1281,2,Month-to-Month,74.98,162.26,0,12,121.6,Electronic Check,Yes,No,Yes,3,1
CR-1282,8,Month-to-Month,70.89,552.62,1,26,206.1,Electronic Check,No,No,No,2,0
CR-1283,67,Two-Year,55.88,3756.45,1,39,12.0,Bank Transfer,No,No,No,1,0
CR-1284,26,Two-Year,85.4,2215.07,1,7,287.4,Credit Card,Yes,No,Yes,3,0
CR-1285,7,Month-to-Month,34.88,205.09,0,2,173.6,Electronic Check,Yes,Yes,Yes,1,0
CR-1286,5,One-Year,30.49,161.81,1,2,268.8,Credit Card,Yes,No,No,1,0
CR-1287,32,One-Year,64.66,2062.95,2,2,89.1,Electronic Check,Yes,No,Yes,3,0
CR-1288,1,Month-to-Month,72.03,75.71,1,13,200.3,Bank Transfer,No,Yes,No,2,1
CR-1289,63,One-Year,77.65,4874.94,1,0,166.8,Electronic Check,No,No,No,3,0
CR-1290,19,Month-to-Month,37.01,683.53,1,0,225.4,Credit Card,Yes,No,No,1,0
CR-1291,1,Month-to-Month,59.68,64.4,2,10,141.3,Credit Card,Yes,Yes,No,2,1
CR-1292,17,One-Year,53.81,907.85,0,11,197.9,Electronic Check,No,No,Yes,1,0
CR-1293,71,Month-to-Month,68.79,4935.82,0,12,248.2,Electronic Check,Yes,No,Yes,2,0
CR-1294,22,One-Year,47.39,1066.54,0,5,107.9,Mailed Check,No,Yes,No,1,0
CR-1295,5,One-Year,67.38,353.25,2,18,179.4,Bank Transfer,Yes,Yes,No,2,0
CR-1296,1,One-Year,44.8,44.8,1,8,12.0,Bank Transfer,Yes,No,Yes,1,1
CR-1297,6,Month-to-Month,46.02,215.34,2,1,216.2,Electronic Check,No,No,Yes,1,0
CR-1298,27,Two-Year,63.21,1682.44,0,17,316.4,Mailed Check,Yes,No,No,2,0
CR-1299,27,One-Year,97.0,2599.58,1,33,60.4,Mailed Check,No,Yes,Yes,4,1
CR-1300,2,Month-to-Month,86.53,164.81,2,0,152.7,Electronic Check,Yes,No,No,3,1
CR-1301,20,One-Year,100.61,2011.2,3,5,230.4,Bank Transfer,No,No,Yes,4,0
CR-1302,33,One-Year,52.19,1741.95,3,7,162.5,Credit Card,No,Yes,No,2,0
CR-1303,65,One-Year,48.29,3147.04,2,1,173.2,Bank Transfer,Yes,No,Yes,1,0
CR-1304,4,Month-to-Month,63.47,288.66,0,22,128.7,Bank Transfer,Yes,No,No,2,1
CR-1305,46,Two-Year,67.11,3077.7,1,3,125.7,Electronic Check,No,No,No,2,0
CR-1306,17,One-Year,41.96,721.03,3,16,153.1,Electronic Check,No,Yes,No,1,1
CR-1307,1,Month-to-Month,51.12,61.44,2,12,163.3,Credit Card,No,Yes,No,1,0
CR-1308,1,Month-to-Month,42.39,49.76,0,10,65.5,Bank Transfer,No,No,Yes,1,1
CR-1309,16,One-Year,68.24,1130.3,2,2,154.7,Bank Transfer,Yes,No,No,2,0
CR-1310,54,Two-Year,38.44,2099.87,4,2,285.5,Electronic Check,No,No,No,1,0
CR-1311,10,Month-to-Month,39.13,351.72,3,0,126.5,Credit Card,Yes,Yes,No,1,0
CR-1312,6,One-Year,67.02,398.69,1,3,61.0,Credit Card,Yes,Yes,No,2,0
CR-1313,22,One-Year,57.68,1268.54,3,4,147.9,Bank Transfer,Yes,No,Yes,2,1
CR-1314,32,Month-to-Month,83.06,2722.47,0,19,102.8,Mailed Check,No,No,Yes,2,0
CR-1315,15,Month-to-Month,84.66,1260.01,3,5,52.9,Electronic Check,Yes,No,No,3,1
CR-1316,24,Month-to-Month,43.25,1008.53,1,15,171.1,Credit Card,No,No,Yes,1,0
CR-1317,8,One-Year,87.2,710.75,1,6,103.2,Bank Transfer,No,No,No,3,0
CR-1318,11,Month-to-Month,38.19,435.0,4,16,110.0,Electronic Check,No,No,No,1,1
CR-1319,63,One-Year,70.23,4422.28,2,41,172.3,Electronic Check,Yes,No,No,2,0
CR-1320,29,One-Year,69.95,2021.94,5,3,37.3,Electronic Check,Yes,Yes,Yes,2,0
CR-1321,68,One-Year,109.54,7477.19,3,21,20.7,Credit Card,Yes,No,No,4,0
CR-1322,56,Month-to-Month,56.59,3143.43,2,10,213.7,Credit Card,No,No,Yes,2,0
CR-1323,32,Month-to-Month,30.77,974.41,0,18,12.0,Credit Card,Yes,Yes,No,1,0
CR-1324,1,Month-to-Month,54.9,54.9,2,11,81.9,Electronic Check,No,Yes,Yes,2,0
CR-1325,60,Two-Year,58.18,3523.62,2,6,16.0,Mailed Check,Yes,Yes,No,2,0
CR-1326,5,Month-to-Month,77.67,396.91,1,2,121.1,Electronic Check,No,Yes,No,2,0
CR-1327,68,One-Year,64.95,4384.65,3,0,194.2,Bank Transfer,Yes,Yes,No,1,0
CR-1328,1,Two-Year,64.45,64.45,1,8,169.0,Credit Card,No,No,Yes,2,0
CR-1329,19,Month-to-Month,43.09,874.91,0,51,351.3,Electronic Check,Yes,Yes,Yes,1,1
CR-1330,29,Month-to-Month,75.5,2222.0,3,14,247.0,Credit Card,Yes,No,Yes,3,0
CR-1331,65,One-Year,69.25,4526.5,4,4,85.5,Electronic Check,No,Yes,No,2,0
CR-1332,31,One-Year,64.89,2011.96,1,19,64.2,Electronic Check,Yes,No,Yes,1,0
CR-1333,10,One-Year,96.86,1013.85,1,16,376.5,Credit Card,No,No,Yes,3,0
CR-1334,43,One-Year,72.38,3079.24,3,3,245.0,Electronic Check,Yes,Yes,Yes,2,0
CR-1335,70,Two-Year,72.23,5078.69,0,0,207.1,Bank Transfer,Yes,No,No,2,0
CR-1336,14,Month-to-Month,51.32,705.18,1,1,166.0,Electronic Check,Yes,No,No,1,0
CR-1337,2,Month-to-Month,60.53,113.59,5,23,181.9,Bank Transfer,No,No,No,2,1
CR-1338,17,One-Year,53.63,933.48,0,19,41.4,Electronic Check,No,Yes,No,2,0
CR-1339,45,One-Year,96.79,4351.24,2,3,172.6,Credit Card,Yes,No,Yes,4,0
CR-1340,69,Two-Year,47.22,3245.14,0,3,165.7,Electronic Check,Yes,No,No,1,0
CR-1341,11,Month-to-Month,28.46,298.21,1,17,87.7,Credit Card,No,No,No,1,1
CR-1342,10,Month-to-Month,95.47,895.11,4,30,116.9,Credit Card,No,No,No,4,1
CR-1343,2,Month-to-Month,88.74,200.38,4,16,281.2,Bank Transfer,No,No,No,4,1
CR-1344,69,Two-Year,53.14,3636.46,0,10,150.0,Credit Card,No,No,No,1,0
CR-1345,10,Month-to-Month,73.5,790.75,7,3,325.7,Electronic Check,Yes,No,No,3,1
CR-1346,7,One-Year,46.28,315.33,2,8,20.7,Electronic Check,No,Yes,No,1,0
CR-1347,55,One-Year,72.0,3999.28,2,2,118.2,Electronic Check,No,No,No,3,0
CR-1348,46,Two-Year,94.98,4314.81,1,18,36.2,Bank Transfer,Yes,No,No,3,0
CR-1349,24,Month-to-Month,25.99,645.7,3,5,63.2,Mailed Check,No,Yes,Yes,1,1
CR-1350,58,Two-Year,47.76,2799.74,0,19,93.7,Electronic Check,No,Yes,No,1,0
CR-1351,28,Month-to-Month,30.23,885.55,1,5,185.2,Credit Card,No,Yes,Yes,1,0
CR-1352,18,Month-to-Month,37.91,636.54,0,19,181.3,Credit Card,Yes,No,Yes,1,1
CR-1353,32,One-Year,45.06,1420.84,1,4,105.7,Electronic Check,Yes,No,No,1,0
CR-1354,1,Month-to-Month,81.55,98.85,0,6,12.0,Mailed Check,Yes,No,No,3,1
CR-1355,71,One-Year,45.29,3220.04,0,10,278.2,Mailed Check,Yes,No,Yes,1,0
CR-1356,6,One-Year,62.52,383.92,0,0,137.1,Mailed Check,No,No,Yes,2,0
CR-1357,43,Two-Year,72.58,3110.13,3,32,70.7,Bank Transfer,Yes,No,No,3,0
CR-1358,20,Month-to-Month,59.36,1233.72,1,9,182.0,Electronic Check,No,Yes,Yes,2,0
CR-1359,22,Two-Year,61.32,1427.29,2,7,176.4,Bank Transfer,Yes,No,Yes,2,0
CR-1360,35,One-Year,44.95,1576.37,1,20,134.2,Bank Transfer,Yes,Yes,No,1,0
CR-1361,60,One-Year,60.34,3634.0,1,22,171.9,Electronic Check,Yes,Yes,No,2,0
CR-1362,40,Two-Year,50.3,2013.69,1,8,67.6,Credit Card,Yes,Yes,No,1,0
CR-1363,21,One-Year,79.93,1717.05,1,28,220.8,Credit Card,Yes,No,No,3,1
CR-1364,6,Two-Year,45.01,294.93,1,0,80.3,Electronic Check,No,No,No,1,0
CR-1365,19,Month-to-Month,57.17,1054.24,5,1,111.6,Bank Transfer,No,No,No,2,0
CR-1366,9,Month-to-Month,50.48,435.94,0,9,211.9,Mailed Check,Yes,Yes,No,2,0
CR-1367,15,Month-to-Month,62.54,907.82,1,4,256.3,Electronic Check,Yes,No,No,2,1
CR-1368,1,Month-to-Month,55.07,135.91,1,6,286.9,Electronic Check,No,Yes,No,1,0
CR-1369,69,Month-to-Month,47.44,3292.42,2,4,244.5,Electronic Check,No,No,No,1,0
CR-1370,47,Two-Year,70.83,3311.14,1,5,134.1,Electronic Check,Yes,No,No,3,0
CR-1371,20,One-Year,51.15,1002.73,1,19,36.7,Electronic Check,Yes,No,No,1,0
CR-1372,68,Two-Year,39.65,2720.36,3,9,272.4,Electronic Check,Yes,Yes,Yes,1,0
CR-1373,62,Two-Year,68.15,4252.45,1,60,269.7,Electronic Check,Yes,No,Yes,2,0
CR-1374,4,Month-to-Month,75.31,325.18,0,17,106.2,Bank Transfer,Yes,No,Yes,3,0
CR-1375,8,Month-to-Month,64.53,503.47,1,3,233.7,Electronic Check,Yes,No,Yes,2,0
CR-1376,63,One-Year,55.82,3525.84,1,3,133.4,Electronic Check,No,Yes,Yes,2,0
CR-1377,56,One-Year,56.07,3143.25,3,4,280.1,Credit Card,Yes,No,Yes,2,0
CR-1378,1,One-Year,27.34,27.34,1,20,118.8,Bank Transfer,No,No,No,1,0
CR-1379,70,Two-Year,66.12,4600.61,2,0,318.3,Electronic Check,Yes,Yes,Yes,2,0
CR-1380,61,Month-to-Month,82.7,5057.06,2,2,222.9,Credit Card,No,No,No,3,0
CR-1381,6,Month-to-Month,101.26,613.45,0,25,303.8,Electronic Check,No,No,No,4,0
CR-1382,24,Month-to-Month,45.75,1114.6,2,11,122.9,Electronic Check,No,Yes,Yes,1,1
CR-1383,2,Month-to-Month,53.38,130.49,0,2,192.4,Mailed Check,No,Yes,Yes,2,0
CR-1384,32,Two-Year,70.66,2306.1,0,2,82.5,Electronic Check,No,No,Yes,2,0
CR-1385,6,Month-to-Month,52.93,294.3,1,21,227.5,Credit Card,Yes,Yes,Yes,1,0
CR-1386,30,One-Year,53.12,1612.51,2,24,231.9,Credit Card,Yes,Yes,No,2,0
CR-1387,58,One-Year,48.32,2825.04,3,3,351.8,Electronic Check,No,No,No,1,0
CR-1388,22,Month-to-Month,69.75,1525.14,2,6,198.6,Electronic Check,No,No,No,2,0
CR-1389,40,Month-to-Month,38.3,1535.66,1,19,217.9,Electronic Check,Yes,Yes,No,1,1
CR-1390,64,Two-Year,58.04,3705.96,1,16,122.3,Electronic Check,No,No,Yes,2,0
CR-1391,7,One-Year,66.34,527.64,2,18,203.3,Mailed Check,Yes,Yes,No,2,0
CR-1392,22,Month-to-Month,45.9,1012.95,0,8,129.6,Bank Transfer,Yes,Yes,No,2,0
CR-1393,27,One-Year,50.11,1366.52,2,26,169.3,Electronic Check,No,Yes,No,2,1
CR-1394,42,One-Year,33.1,1382.28,3,4,174.0,Bank Transfer,Yes,Yes,Yes,1,0
CR-1395,56,Two-Year,43.04,2395.85,2,1,131.8,Electronic Check,Yes,No,No,2,0
CR-1396,26,Two-Year,89.85,2297.04,2,13,165.0,Electronic Check,Yes,No,Yes,3,0
CR-1397,4,Month-to-Month,23.12,125.48,0,8,130.0,Electronic Check,No,No,Yes,1,1
CR-1398,36,Two-Year,64.43,2342.53,0,21,129.6,Credit Card,No,No,No,2,0
CR-1399,5,Month-to-Month,69.12,336.57,2,0,246.1,Electronic Check,Yes,Yes,Yes,2,0
CR-1400,68,Month-to-Month,58.06,3921.07,0,20,174.0,Bank Transfer,Yes,No,No,2,0
CR-1401,59,One-Year,54.32,3210.28,5,3,187.8,Electronic Check,Yes,Yes,No,2,1
CR-1402,5,Month-to-Month,63.33,301.72,0,11,43.4,Bank Transfer,No,Yes,Yes,2,0
CR-1403,19,One-Year,43.02,810.72,0,0,193.9,Electronic Check,No,Yes,Yes,1,0
CR-1404,6,Month-to-Month,71.04,388.33,2,10,202.4,Electronic Check,Yes,Yes,No,2,1
CR-1405,63,Month-to-Month,34.71,2193.24,2,13,128.1,Bank Transfer,No,No,No,2,0
CR-1406,15,One-Year,33.81,514.26,0,5,326.8,Bank Transfer,No,Yes,No,1,0
CR-1407,61,One-Year,66.62,4096.66,1,2,12.0,Electronic Check,Yes,No,No,2,0
CR-1408,28,Month-to-Month,61.5,1717.48,2,8,222.7,Credit Card,Yes,No,Yes,2,0
CR-1409,17,Month-to-Month,86.52,1460.83,2,19,217.0,Electronic Check,Yes,Yes,Yes,3,0
CR-1410,14,Month-to-Month,45.62,591.98,2,4,203.3,Credit Card,Yes,No,Yes,1,0
CR-1411,3,Month-to-Month,95.65,319.98,1,3,174.1,Bank Transfer,Yes,No,No,4,0
CR-1412,6,Month-to-Month,57.98,374.66,4,3,204.1,Credit Card,Yes,No,No,2,1
CR-1413,1,Month-to-Month,84.25,85.11,4,32,229.5,Bank Transfer,Yes,Yes,Yes,2,1
CR-1414,44,Two-Year,58.35,2527.52,0,4,101.9,Electronic Check,Yes,No,Yes,1,0
CR-1415,7,Month-to-Month,65.96,425.28,1,0,183.9,Credit Card,Yes,Yes,No,2,0
CR-1416,58,Month-to-Month,79.78,4610.83,0,16,145.3,Credit Card,No,No,No,3,0
CR-1417,16,Month-to-Month,66.38,1091.04,1,13,72.5,Mailed Check,No,Yes,No,2,0
CR-1418,45,Two-Year,69.27,3125.86,2,1,217.4,Electronic Check,No,Yes,Yes,2,0
CR-1419,52,Month-to-Month,65.19,3345.08,3,46,114.9,Bank Transfer,No,Yes,No,2,1
CR-1420,23,One-Year,53.49,1242.4,0,10,40.2,Bank Transfer,Yes,Yes,No,2,0
CR-1421,18,One-Year,60.85,1070.13,1,7,116.9,Credit Card,Yes,Yes,No,1,0
CR-1422,55,Two-Year,81.46,4464.63,4,5,96.1,Mailed Check,Yes,No,Yes,3,0
CR-1423,69,Two-Year,81.14,5627.81,2,25,242.3,Bank Transfer,Yes,No,Yes,2,0
CR-1424,15,Month-to-Month,44.87,696.02,2,3,172.3,Credit Card,No,No,Yes,1,0
CR-1425,13,Month-to-Month,58.54,793.81,4,3,270.6,Electronic Check,Yes,Yes,No,2,0
CR-1426,52,One-Year,92.84,4826.99,1,1,106.7,Electronic Check,No,Yes,No,3,0
CR-1427,38,Two-Year,82.01,3142.87,2,15,229.9,Electronic Check,Yes,No,No,3,0
CR-1428,71,One-Year,62.33,4407.85,2,9,387.2,Electronic Check,Yes,Yes,Yes,2,0
CR-1429,12,Month-to-Month,85.0,1012.27,3,10,188.5,Electronic Check,No,No,No,4,0
CR-1430,26,Two-Year,49.6,1279.81,0,2,228.9,Electronic Check,Yes,No,Yes,1,0
CR-1431,24,Month-to-Month,38.07,914.4,1,11,215.5,Bank Transfer,Yes,Yes,No,1,0
CR-1432,11,One-Year,38.52,385.13,1,15,46.2,Bank Transfer,Yes,No,No,1,0
CR-1433,33,One-Year,38.09,1250.22,2,4,206.9,Credit Card,Yes,No,No,1,0
CR-1434,13,Month-to-Month,47.39,659.62,0,17,184.5,Bank Transfer,No,No,No,1,0
CR-1435,19,Month-to-Month,45.65,834.57,2,4,139.2,Bank Transfer,No,No,Yes,2,0
CR-1436,3,Month-to-Month,58.89,136.79,2,15,89.3,Electronic Check,Yes,Yes,No,2,0
CR-1437,6,Month-to-Month,70.8,387.34,1,0,215.5,Credit Card,No,No,Yes,2,0
CR-1438,10,Month-to-Month,48.54,565.26,2,8,82.2,Electronic Check,No,No,No,2,0
CR-1439,32,One-Year,80.73,2597.31,2,38,330.7,Mailed Check,Yes,No,No,3,0
CR-1440,70,Two-Year,36.69,2560.19,1,43,169.1,Bank Transfer,Yes,No,Yes,1,0
CR-1441,44,Two-Year,56.96,2508.29,2,3,62.1,Electronic Check,No,Yes,Yes,2,0
CR-1442,48,One-Year,77.55,3729.23,1,6,118.9,Electronic Check,No,Yes,Yes,2,0
CR-1443,69,One-Year,80.5,5535.29,2,0,137.7,Electronic Check,Yes,No,Yes,4,0
CR-1444,4,One-Year,50.66,187.12,0,22,353.0,Electronic Check,Yes,Yes,No,1,1
CR-1445,2,Month-to-Month,38.22,71.71,0,9,89.2,Electronic Check,Yes,No,No,1,0
CR-1446,69,Month-to-Month,55.72,3822.94,0,5,150.7,Bank Transfer,Yes,Yes,No,2,0
CR-1447,28,One-Year,67.88,1888.73,0,1,117.0,Electronic Check,Yes,Yes,No,3,0
CR-1448,1,Month-to-Month,50.54,61.13,1,32,199.9,Credit Card,No,Yes,No,1,0
CR-1449,57,Two-Year,59.09,3338.22,3,8,118.2,Credit Card,No,Yes,Yes,2,0
CR-1450,1,Month-to-Month,39.82,118.12,1,3,68.9,Bank Transfer,No,No,Yes,1,0
CR-1451,30,Month-to-Month,98.1,2965.59,2,4,144.4,Electronic Check,Yes,No,No,4,0
CR-1452,6,One-Year,41.3,209.7,0,3,136.0,Electronic Check,Yes,No,No,1,0
CR-1453,8,Month-to-Month,22.99,109.58,1,10,112.6,Electronic Check,Yes,No,No,1,0
CR-1454,44,One-Year,38.09,1655.33,2,29,116.9,Credit Card,Yes,No,Yes,1,0
CR-1455,22,One-Year,69.95,1559.43,0,21,254.8,Bank Transfer,Yes,No,Yes,2,0
CR-1456,4,Month-to-Month,27.93,126.43,2,6,134.4,Bank Transfer,Yes,No,No,1,1
CR-1457,11,Month-to-Month,68.1,745.77,2,19,69.3,Electronic Check,Yes,Yes,No,3,0
CR-1458,1,Month-to-Month,74.73,74.73,0,6,123.0,Electronic Check,No,No,No,3,1
CR-1459,26,One-Year,35.74,902.12,1,3,164.3,Credit Card,Yes,No,No,1,0
CR-1460,9,Month-to-Month,60.72,534.4,2,45,53.1,Bank Transfer,Yes,No,No,2,1
CR-1461,41,Two-Year,32.07,1284.5,3,3,290.1,Mailed Check,No,No,Yes,1,0
CR-1462,10,One-Year,57.12,559.23,2,4,229.4,Mailed Check,No,Yes,Yes,2,0
CR-1463,4,Month-to-Month,42.52,210.01,1,50,274.4,Credit Card,Yes,No,Yes,1,1
CR-1464,7,Month-to-Month,49.49,323.29,0,1,191.4,Electronic Check,Yes,Yes,Yes,1,1
CR-1465,4,Month-to-Month,73.45,312.13,0,15,12.0,Electronic Check,No,Yes,No,2,0
CR-1466,26,Month-to-Month,40.38,1072.78,2,30,282.8,Electronic Check,Yes,No,No,1,0
CR-1467,70,Two-Year,97.88,6819.21,1,7,90.9,Mailed Check,No,Yes,Yes,3,0
CR-1468,2,Month-to-Month,59.16,93.02,1,0,97.4,Electronic Check,Yes,No,Yes,2,0
CR-1469,47,One-Year,87.29,4134.7,1,5,172.5,Credit Card,Yes,No,No,3,0
CR-1470,37,One-Year,116.32,4276.07,1,1,270.3,Mailed Check,Yes,No,Yes,4,0
CR-1471,24,Month-to-Month,98.39,2359.64,1,5,244.3,Credit Card,No,No,No,4,0
CR-1472,8,Month-to-Month,47.26,439.28,0,17,232.5,Bank Transfer,No,No,No,2,0
CR-1473,47,Month-to-Month,61.91,2939.16,3,6,135.1,Electronic Check,Yes,No,Yes,2,0
CR-1474,8,Two-Year,54.88,441.6,2,6,133.8,Electronic Check,Yes,No,No,2,0
CR-1475,10,One-Year,76.26,787.82,2,8,187.7,Bank Transfer,Yes,No,No,3,0
CR-1476,34,Month-to-Month,80.85,2747.22,1,9,149.6,Mailed Check,No,No,Yes,2,0
CR-1477,34,One-Year,84.77,2912.73,0,21,231.1,Mailed Check,No,Yes,No,4,0
CR-1478,3,One-Year,46.0,76.61,2,4,226.4,Electronic Check,Yes,Yes,No,1,0
CR-1479,19,One-Year,52.22,988.0,2,18,207.3,Electronic Check,No,No,No,2,0
CR-1480,4,Month-to-Month,57.92,169.09,2,9,12.0,Bank Transfer,No,No,No,2,1
CR-1481,9,Month-to-Month,86.45,782.89,3,3,170.2,Bank Transfer,Yes,No,Yes,3,0
CR-1482,5,One-Year,46.18,223.81,3,3,151.3,Electronic Check,Yes,No,Yes,1,0
CR-1483,2,Month-to-Month,58.75,158.32,1,4,173.4,Electronic Check,Yes,Yes,Yes,2,0
CR-1484,4,Month-to-Month,54.5,239.35,0,10,99.7,Mailed Check,No,Yes,Yes,2,0
CR-1485,31,Two-Year,46.16,1415.18,0,2,54.0,Mailed Check,Yes,No,Yes,1,0
CR-1486,51,Two-Year,78.08,3969.89,4,27,197.1,Bank Transfer,No,No,Yes,2,0
CR-1487,52,Two-Year,51.99,2714.9,2,9,131.5,Bank Transfer,No,No,Yes,2,0
CR-1488,10,Month-to-Month,62.12,604.02,2,27,206.0,Electronic Check,No,No,Yes,1,1
CR-1489,26,One-Year,72.99,1896.77,2,0,106.3,Credit Card,Yes,No,No,2,0
CR-1490,49,Two-Year,110.69,5463.31,1,4,273.3,Electronic Check,No,No,Yes,4,0
CR-1491,10,One-Year,100.08,975.93,0,0,240.1,Electronic Check,Yes,No,No,4,0
CR-1492,9,Month-to-Month,72.71,640.96,4,3,183.7,Electronic Check,No,No,No,2,1
CR-1493,1,Month-to-Month,50.91,50.91,3,21,142.9,Bank Transfer,Yes,Yes,No,2,1
CR-1494,35,One-Year,36.32,1365.94,4,0,228.2,Credit Card,No,No,No,1,0
CR-1495,18,One-Year,104.66,1902.13,2,6,191.4,Mailed Check,No,Yes,No,4,0
CR-1496,1,Month-to-Month,45.96,79.92,2,1,179.1,Credit Card,No,No,No,1,0
CR-1497,1,Month-to-Month,59.52,82.56,1,5,243.4,Credit Card,Yes,No,Yes,2,0
CR-1498,33,Month-to-Month,18.5,635.56,2,20,274.1,Electronic Check,Yes,No,Yes,1,1
CR-1499,11,Month-to-Month,56.65,637.36,1,10,59.8,Bank Transfer,Yes,Yes,No,2,0
CR-1500,47,Month-to-Month,31.26,1480.18,4,14,76.0,Credit Card,Yes,No,No,1,1
CR-1501,23,One-Year,83.94,1887.1,2,4,97.6,Bank Transfer,Yes,Yes,No,3,0
CR-1502,14,One-Year,59.09,838.0,4,31,39.8,Electronic Check,No,Yes,No,2,1
CR-1503,14,One-Year,54.72,762.83,1,13,155.0,Credit Card,No,No,Yes,2,0
CR-1504,6,Month-to-Month,69.43,432.94,1,6,208.0,Electronic Check,Yes,No,No,1,0
CR-1505,51,Two-Year,89.38,4556.25,0,6,158.3,Electronic Check,No,Yes,No,3,0
CR-1506,5,Month-to-Month,53.56,290.69,0,27,117.3,Bank Transfer,No,Yes,No,1,1
CR-1507,6,Month-to-Month,83.02,526.32,0,9,250.1,Electronic Check,No,No,No,2,1
CR-1508,2,One-Year,69.02,69.02,3,13,171.2,Bank Transfer,No,Yes,No,2,0
CR-1509,10,Month-to-Month,89.29,879.88,2,5,187.4,Credit Card,No,Yes,No,4,0
CR-1510,4,Two-Year,34.12,80.76,2,2,252.3,Electronic Check,Yes,No,No,1,0
CR-1511,44,Two-Year,70.65,3115.77,2,14,150.1,Mailed Check,No,No,No,2,0
CR-1512,28,One-Year,40.41,1122.46,0,10,324.8,Credit Card,Yes,No,No,2,0
CR-1513,28,Two-Year,78.22,2230.83,0,7,124.2,Electronic Check,No,Yes,No,3,1
CR-1514,51,Month-to-Month,21.29,1092.01,1,10,319.8,Credit Card,No,Yes,Yes,1,1
CR-1515,32,Month-to-Month,61.99,1969.11,1,2,82.0,Electronic Check,Yes,Yes,No,2,0
CR-1516,56,Two-Year,51.54,2914.4,2,17,201.4,Credit Card,Yes,Yes,Yes,1,0
CR-1517,23,Month-to-Month,45.79,1043.62,1,32,108.6,Credit Card,Yes,Yes,No,1,0
CR-1518,3,One-Year,52.38,142.2,1,24,249.6,Electronic Check,Yes,No,Yes,1,1
CR-1519,16,Month-to-Month,116.65,1878.21,0,4,121.7,Credit Card,Yes,Yes,No,4,0
CR-1520,2,Month-to-Month,41.56,131.51,3,5,183.3,Credit Card,No,Yes,Yes,1,1
CR-1521,39,Two-Year,125.0,4900.61,2,18,108.0,Electronic Check,Yes,Yes,Yes,4,0
CR-1522,55,Two-Year,45.13,2499.16,3,9,235.0,Electronic Check,No,No,No,1,0
CR-1523,9,Month-to-Month,106.49,1040.94,2,8,107.5,Electronic Check,Yes,Yes,Yes,4,0
CR-1524,17,Month-to-Month,54.89,911.16,1,28,294.7,Electronic Check,No,Yes,Yes,2,0
CR-1525,1,One-Year,59.19,59.19,1,8,80.3,Electronic Check,No,Yes,Yes,1,0
CR-1526,33,Month-to-Month,71.42,2361.23,3,7,52.3,Electronic Check,Yes,No,No,2,1
CR-1527,29,One-Year,75.71,2241.04,3,0,236.1,Electronic Check,Yes,No,No,2,0
CR-1528,70,Two-Year,61.55,4280.25,0,0,112.7,Electronic Check,Yes,No,No,2,0
CR-1529,60,Two-Year,48.45,2959.64,2,0,159.4,Credit Card,Yes,Yes,Yes,2,0
CR-1530,9,Month-to-Month,65.6,547.23,2,26,134.2,Mailed Check,Yes,Yes,No,2,0
CR-1531,37,One-Year,44.03,1625.47,0,5,55.0,Mailed Check,Yes,No,No,2,0
CR-1532,5,Month-to-Month,75.64,383.4,2,6,153.8,Electronic Check,Yes,Yes,No,3,1
CR-1533,21,Two-Year,62.91,1294.63,3,20,261.2,Credit Card,Yes,No,No,2,0
CR-1534,34,One-Year,120.77,4087.54,1,10,240.3,Mailed Check,No,No,No,4,0
CR-1535,6,Two-Year,100.19,625.04,2,10,178.5,Mailed Check,Yes,No,Yes,4,0
CR-1536,62,One-Year,44.4,2796.05,3,3,249.0,Mailed Check,No,Yes,Yes,1,0
CR-1537,3,Month-to-Month,42.37,63.67,2,19,75.2,Credit Card,Yes,Yes,No,1,1
CR-1538,14,Month-to-Month,47.58,671.53,1,1,134.0,Electronic Check,No,No,No,2,1
CR-1539,71,Two-Year,61.86,4388.66,1,0,191.7,Electronic Check,Yes,No,No,2,0
CR-1540,31,Month-to-Month,44.03,1368.15,2,2,149.6,Bank Transfer,Yes,No,No,1,0
CR-1541,6,One-Year,33.31,190.36,3,3,140.3,Electronic Check,Yes,Yes,Yes,1,0
CR-1542,7,One-Year,49.13,305.2,1,3,63.9,Mailed Check,Yes,No,No,2,0
CR-1543,52,One-Year,56.18,2967.63,2,12,12.0,Electronic Check,No,No,Yes,2,0
CR-1544,49,Month-to-Month,43.65,2173.63,2,2,225.4,Mailed Check,Yes,No,No,1,0
